"","HalCount","NumHeteroatoms","PCount","SCount","OCount","NCount","RingCount","SingleBoundCount","DoubleBoundCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","FractionCSP3","MolLogP","MolLogP2","UI","AWeightHeavyAtom","qed","BalabanJ","Tigdi","petitjean","mChi1","Chi3c","Chi4c","Chi3ch","Chi4ch","Chi5ch","Chi6ch","Chiv8","dchi0","Chiv3c","Chiv4c","Chiv3ch","Chiv4ch","Chiv5ch","Chiv6ch","skappa3","HallKierAlpha","bcutm1","bcutm2","bcutm3","bcutm4","bcutp1","IC0","IC1","IC2","Cfrag5","Cfrag9","Cfrag13","Cfrag16","Cfrag17","Cfrag19","Cfrag31","Cfrag33","Cfrag40","Cfrag41","Cfrag44","Cfrag45","Cfrag47","Cfrag52","Cfrag66","Cfrag67","SEStatefrag5","SEStatefrag9","SEStatefrag13","SEStatefrag16","SEStatefrag17","SEStatefrag31","SEStatefrag33","SEStatefrag40","SEStatefrag41","SEStatefrag44","SEStatefrag45","SEStatefrag47","SEStatefrag52","SEStatefrag66","SEStatefrag67","MinEStateIndex","MinAbsEStateIndex","EStateVSA1","EStateVSA2","EStateVSA3","EStateVSA4","EStateVSA5","EStateVSA6","EStateVSA7","EStateVSA8","EStateVSA9","EStateVSA10","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe1","MATSe2","MATSe3","MATSe4","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv1","GATSe1","GATSe2","GATSe3","GATSe4","GATSe5","GATSe6","GATSe7","GATSe8","GATSp1","Rnc","Rpc","Mnc","Mpc","QOss","QNss","QCss","QOmin","QNmin","QCmin","QHmin","QOmax","QNmax","QCmax","QHmax","NumRadicalElectrons","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA7","SlogP_VSA8","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA6","SMR_VSA9","SMR_VSA10","PEOE_VSA1","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState1","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState7","VSA_EState8","VSA_EState9","VSA_EState10","Fcount","ClCount","BrCount","ICount","NumRotatableBonds","NumHDonors","ArBoundCount","Weiner","LogBertzCT","Chi4pc","Chiv9","dchi1","dchi3","Chiv4pc","bcutm10","bcutv1","bcutv2","bcutv3","Cfrag1","Cfrag4","Cfrag6","Cfrag7","Cfrag8","Cfrag10","Cfrag11","Cfrag12","Cfrag14","Cfrag18","Cfrag20","Cfrag21","Cfrag22","Cfrag23","Cfrag24","Cfrag25","Cfrag26","Cfrag27","Cfrag28","Cfrag29","Cfrag30","Cfrag32","Cfrag34","Cfrag35","Cfrag36","Cfrag37","Cfrag39","Cfrag42","Cfrag43","Cfrag46","Cfrag48","Cfrag49","Cfrag50","Cfrag51","Cfrag53","Cfrag64","Cfrag65","Cfrag68","Cfrag69","MaxEStateIndex","MBAm5","MATSv1","MATSv2","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","GATSv2","GATSv3","GATSv4","GATSv5","GATSv6","GATSv7","GATSv8","SPP","LDI","Qmin","Qmax","SlogP_VSA5","NumHAcceptors","TripleBoundCount","Hato","bcutm5","bcutm9","IC3","FpDensityMorgan1","nH","HeavyAtomCount","LogTigdi","MBAm6","Chiv3","bcutm11","CIC2"
"HalCount",0.0155493439993906,-0.0752520055201844,0.0120979397672819,-0.23091541719854,0.00837039724437769,0.0209561406339146,-0.136140761139008,-0.0229476248759522,-0.00806179405079862,0.0200954995638311,0.12087260093534,0.0510646700174661,0.0312622550722131,0.105682939043166,0.0270531196200032,-0.0155580399351933,-0.0301030542297988,0.0102982169861293,0.0141390073993842,-0.00121994121992617,0.0272003504100085,-0.0516247830001003,0.0168006434254345,0.0259465883649938,0.00536465385826519,0.0347789044349663,-0.0483044833121748,-0.00641689595007013,0.0404190949351528,0.0219677824234867,0.00488198781137415,-0.00674078383466715,-0.0186623246900157,-0.00311341959316611,-0.0158778242394807,0.0111387443753592,-0.0151366507416853,0.013535540906095,-0.00805248728361075,0.0548230401435831,0.0299932564073939,0.0123516475484736,-0.0108435299381072,-0.019579979484544,-0.00283085390292693,-0.0632685919487747,0.00744186262122739,-0.0100540025243589,-0.0142614768213831,0.0182804744579919,0.0158604275560263,-0.0166519504932052,0.00176552912819689,0.0203518933984121,-0.0228512899524913,0.0323507487493201,-0.0284172988592448,0.0175093403472232,-0.00851760611688456,-0.00271157904191756,0.00537181904726453,0.0175635877208171,-0.0282078342107053,0.0288623754201239,-0.00253582470480096,0.00460938882932954,0.00406132590717773,-0.0109659306499401,0.00825886626048414,0.0201538899660791,-0.0281698336406949,-0.0093805021541577,0.00469094659102051,0.00148099999627157,0.0131725600716119,-0.00589073973667431,-0.0223046206356969,0.000665062805042051,0.00476281083864189,-0.0346812581360696,-0.00113698023270032,-0.00868402617333961,0.0140668523225056,-0.0256956122851605,0.00114913242889746,-0.0133593702934499,-0.0416684582592408,-0.00567293172463959,0.0478490445359108,0.0235957496561414,0.0249703790077908,-0.0104618495243718,0.00724819381592299,-0.00313379066038311,-0.00182958726889722,-0.0306431675826521,-0.0107726091169678,0.0255563494847179,-0.01351683640099,0.0334159785574671,0.0130088401019098,-0.0212123618245693,-0.00075258926352529,-0.011949141196218,0.00521363767804645,-0.00643278967533172,-0.00743522107719391,-0.0160920327644323,-0.010176033527417,0.0301512622117614,0.0257836160426779,-0.0253506736606112,0.0206646550930552,-0.00313932405295876,-0.0211257200374846,-0.00860948296881263,0.017693967325931,-0.00527377594271844,0.0212121488557956,-0.0285198016972032,0.00449140393700008,0.00613905207458702,0.0267714224477677,-0.0157783988855172,-0.0239633897522666,0.00250011233059485,0.0297992172049396,0.00353381616539145,-0.0087455495749392,-0.00986384046494843,0.0129165085034014,-0.0203822896048569,0.0137317752333797,0.00220067418632839,-0.0100748081516244,-0.0334965922821769,-0.00758485145818572,0.0522921818877302,-0.0445959011387092,-0.0277847930367103,0.0245119975387671,-0.0285331007809519,0.0173962008590914,-0.073048608558296,0.0143426994538159,0.0129911531582268,-0.0777632428889938,-0.0369333527590531,-0.00728018749915348,-0.011639984154586,0.0425458342455738,0.0115216407617849,0.00948866407188193,0.0420680229137662,-0.00802889272376551,0.0275019972269924,-0.011039082730461,0.0172845892536399,-0.014937591355249,0.0612487926356129,-0.0379867112010051,-0.0167407365878727,0.0253471225324114,0.00185716303172851,0.0316925960857669,-0.0497235014459537,0.0232011800240405,0.025031471476965,-0.0338723396801593,0.0148705013920128,-0.00453806094776662,-0.00864501993668663,0.00711226975264204,-0.0464215082877114,0.0181108084189638,-0.00205636980459396,0.0288826422293884,-0.023422246561711,-0.0290969994220154,-0.00223205340835316,0.00492251495192199,-0.0286546050643562,0.050108101947955,-0.0072247304219489,0.0272063083686241,0.00495632032410251,0.0109672394230377,0.0127491604027745,0.0746659920025566,0.0182918912814894,-0.10856468468176,-0.0160664892557382,-0.00503123636229714,-0.0186098168504611,-0.0388320120510292,0.0349471350611394,0.019506109858458,-0.0212120852624311,-0.0616565954511165,0.0937160943503995,-0.0187363843742043,0.0188433049848442,0.070074437280807,0.00963158916717151,0.0195767145872052,-0.0193830103379404,-0.0252491947072498,-0.0241853049158605,-0.031074318491277,0.029841077452908,0.0511302532162412,-0.0316742984464281,-0.0230483924978357,0.0406250854264589,0.037114809131224,0.0395935985181865,-0.0681926352595534,-0.0242815009602568,-0.0333910151751108,0.0271247138298808,-0.0416960801724078,0.0829755226489951,0.0874258404894283,-0.0493027753264262,-0.0906255181461515,0.0537787445035072,0.00961618825011883,0.00602085155903742,-0.0506097255010632,0.0175281816337602,-0.0224063278622014,-0.0590439605183245,-0.0300059593217947,-0.0478467815854373,0.0735686743305744,0.0994637916081977,0.0111189720234327,-0.0805429500870386,0.0176982599090979,-0.0517508830463543,0.051063544987792,0.041818228220491,0.0107389572766795,0.0799080087900451,-0.0962956086217416,0.00903107909735147,-0.100240639096126,0.0343364757005302,-0.0998609956120986,-0.165656254206124,0.138669385738706,-0.0183201686010331,0.0255245608146834,0.0940081950051111,-0.00708325856976375,-0.072268458501511,0.0502176079347741,0.0626047954033521,0.0628051475210168,-0.0971125146285033,-0.00348479747401878,-0.0677478982974509,-0.0492970159914361,0.0272627364369023,-0.00460526341632663,0.000766657774153141,-0.031163818854499,0.0522514647929445,0.180694012173052,-0.0103731786184679,0.075824097787751,0.702830692307261,0,0,1.44693780767636e-09,0
"NumHeteroatoms",0.135676527980436,-0.126721847097827,0.00245505827821281,-0.0495515759835043,-0.0459150164070809,-0.0612524303106539,-0.0358423383366204,-0.0282947044129639,-0.0243055898250338,-0.00647073047258968,0.0107546833955976,0.0254755425351122,0.0164508189553899,-0.0307009549554724,-0.0185877752446556,0.0113511897911393,0.0343039421454522,0.0114739932125668,0.00920576342301807,0.0200326361067665,-0.0165582707928964,-0.0156654483054328,-0.00789914557935965,0.0286796499923345,0.0165421506525771,-0.0210297607891944,0.0190698251484536,0.00123978681802484,0.0410673952083602,0.0137456908827889,0.0480829838989802,-0.00321149194571548,0.00908706566675816,0.0114978449157391,0.00613735860771254,0.0156024082068163,-0.0158926464498448,0.0100874762298571,0.0150434672836972,0.00758031884371775,0.0196991000341075,0.00937959572878823,0.00483628699750488,0.017362617269921,0.00695121629314019,-0.0223327758177904,0.01473485140136,-0.0042740878132605,0.0137531200133967,-0.0107251927433707,0.0059191562685593,-0.00301801200387637,-0.0177910165785522,0.0105635040933568,-0.0104890721416329,0.0371049912778323,-0.0201987401698695,-0.0100520353426439,0.0208023977351961,0.000790746879055483,0.000653382897126988,-0.00524272324592393,-0.0197993814755954,0.014501532922416,0.00819792578077036,0.00414407599673941,0.00107344034772771,5.55569685466373e-05,0.000955408880923071,0.00901396236368804,-0.00269611241322713,-0.00595368005388084,0.0181359529830192,0.0027458536129751,0.0007639383091099,-0.0112502513509989,-0.00106639593283925,0.00449946993864083,0.00399015950711392,0.010479304068967,0.0079654646868094,0.0153144121063783,0.000603825815381535,0.0274078201948291,-0.0058589799381481,0.00472683976525281,-0.00883875091069655,0.00968834261961882,0.008569181568443,-0.0170280587331411,-0.00910869872557023,0.00202197576965865,-0.0201485528649458,0.00475308456033802,-0.0135335391448438,0.00388078894676864,-0.0150816322911686,-0.00941297829397627,0.0137419495435365,-0.0122550177397469,0.00127698838763565,-0.014552491556675,0.00905292503002298,-0.0150178368185759,-0.010186747043141,0.0264755815748235,0.0173284213221368,-0.0345292681378863,-0.00621237476852153,-0.00618042231561981,-0.00369052714740948,0.0197346323938533,-3.76604511155305e-06,-0.00103354010369427,0.0245809202823683,-0.0356652817365191,0.0117857873701427,-0.000524176743487796,-0.0162466147962547,-0.00155610653056007,0.0238504442636108,0.00293443198323136,-0.0106981700476326,0.00658250602695014,-0.0187454089768597,-0.00835914196678377,0.00725432996235377,-0.00566546794632557,0.0120046178933061,-0.0114253633475334,-0.000485588604222683,0.00248965974295182,-0.00682425637735186,0.00496156737244442,0.00331069713397224,-0.00105253793400618,-0.00358842867736949,0.0269732205252618,-0.000558613275132257,0.034398936888608,0.0073492616990687,0.00169175419740838,0.00864617361261886,-0.0267211748964339,0.0139456065638104,0.0169439732549981,-0.0116829190949466,-6.1727970525222e-05,0.00509622829404709,-0.0162222298672061,-0.0104248222013891,-0.0357247963085282,-0.00718720750575173,-0.00478700141847147,0.00895543498681055,0.0087772437474825,-0.0119520912557881,0.0123805389702044,-0.0243679817971468,0.0382547380969447,-0.0139735370632948,-0.0067448626294748,0.0229445639128546,0.0140080124819699,0.0218218397038654,-0.0200253895075524,-0.00713395086255228,0.0191009698418522,-0.0147782615410754,0.00826448299849555,-0.00435578631973121,-0.0434713906157468,0.01021161440382,-0.0423003557958685,-0.024782939660813,0.0475042813530836,0.0297909505714015,0.0156619377694322,0.000249500615395548,0.0167179994579336,-0.0177110669131965,-0.0114165523791348,0.0451918673192759,-0.0184880607568137,-0.0447552530310845,0.0126018080994716,0.0257750062090303,-0.0330793791139104,0.0404116020260162,0.0100559558697934,-0.00716490443892823,-0.0158466938578269,0.0511689561783635,-0.00295396578011638,-0.0112548615407258,0.0556703044816435,-0.0184425719603902,-0.0106474545713,-0.0248426369459138,0.0426728472670204,-0.0361459977194661,-0.0147176102916117,0.0533759997167548,0.0297353043047864,0.0402525008889087,0.0394456080629387,-0.0286236734760553,-0.0350606448584346,-0.0144809488807594,0.0223134066819978,0.016312018156095,-0.00499376288227768,-0.0123224541631165,0.0334499561897477,0.0847478868815977,0.0244702340181797,-0.0307050856706542,-0.00361720480451205,-0.0416993870825131,0.0398098304507208,-0.0642604920682726,-0.00755516663749176,0.0542313434319093,-0.0347227028709426,-0.0471174701845515,-0.0805570506840595,0.0252581570991293,0.0827069494275912,0.136862618452597,0.00747696727170843,-0.0928458941676138,-0.0151167357440008,-0.0269842107024484,-0.0216773411908444,0.033089675607466,0.0565962884478668,-0.0479524865114728,-0.076923699309859,0.0276693301081857,0.0242496553274485,-0.0730169815191818,0.0597932220556323,0.0422910496065212,0.0118955683453,-0.207037201235548,0.0391618811310356,-0.0367713845732724,0.00850079681881374,0.0790827189692459,-0.0755671416587015,-0.00116586872729609,0.0148179526957027,-0.0254056293833579,-0.0115035053352331,0.00807053338591794,-0.0474671800642305,0.122138569393205,-0.207882256992175,0.03186408324558,-0.151681315304828,-0.176407981081587,-0.0507371146894503,0.254985682531285,-0.00871476892900105,-0.0462785424239749,0.00383856022389179,0.025841663591973,-0.0571600358138847,-0.675219396639575,-0.276835236398329,-0.0812532409456547,0.00406555644931023,-9.42621328214877e-12,8.59205241676708e-12,1.57597370831955e-11,1.3134701659645e-12
"PCount",0.012154737995197,-0.0226277340995278,-0.0407220770151231,-0.0465610001243175,-0.0712579434503728,-0.00400865239632432,0.0884724330757609,-0.0295754319814079,0.0301675961072731,0.0427768913019902,-0.0394780908754394,-7.38054654160908e-05,0.00055667578923544,-0.149504283838354,0.00970775649644463,0.00398962157168788,-0.0781554552036368,0.0323881425315942,0.0840732558200626,-0.00131357332112291,-0.139286574001893,0.0119463222932594,0.071436087617983,0.15503913960877,-0.179398272378383,0.0390345955302759,0.121458665720743,0.22952186898304,0.121692363877135,0.0974793419543846,-0.180240461639785,-0.0527549293433913,-0.109641742429339,0.0458790222658357,-0.105659931177981,-0.0314606918746242,0.0358593593698495,0.0991506797501706,-0.0304717236376158,0.0545701717625084,0.0376223678420808,0.0509977363256308,-0.00863368595239516,0.127672268963879,-0.0532820292242285,-0.0372714331682747,-0.0682750771272214,-0.0532830499736071,-0.0383968203984329,-0.021041321621585,-0.029561441885541,-0.0410341958932349,0.0645122098850885,0.0466954425305497,-0.0507712752044547,0.0319944900766564,-0.00835929553028152,-0.0333612141095601,0.031434321586752,-0.0204045737573307,-0.0020025078698945,-0.00393505740874573,0.015745626730181,-0.0249303695383148,0.0216277184748061,0.0393471989894496,-0.00561613051752493,0.0114515877380552,-0.0110826629324229,0.00622393013205701,0.00608089429618991,0.0171439193556549,0.040973437037331,0.0110250094916828,0.0190241964133645,0.0434933037615946,-0.0120875767337776,0.0404109934368494,-0.00464901189499151,0.0572979617764635,0.0232064377929335,-0.0207781863229248,0.0317402126659963,0.00333325409845675,0.0383321822307564,0.0267841824932396,0.00900850029384139,-0.0173797773474907,0.023258621184949,0.00742026631430359,-0.0176930669690334,-0.00711244822399569,0.00898845564846467,-0.0296211207261912,-0.0714016840304338,-0.0077752308891993,-0.0604050291719034,-0.109429972546068,0.00337984646197603,-0.0332792590408939,0.0976440855975367,-0.0041585027263882,0.0276072285219565,0.023578350719819,-0.0293142030587162,-0.0280138634758053,0.0102083195586417,-0.0300031619491507,0.0141593688042765,-0.0132169724833734,8.48591126251623e-05,0.0478368264747595,0.013926170042121,0.0385097169717843,0.0421204006743455,-0.0405195800585126,0.0795496318795299,-0.0947879666812925,-0.0130720615189189,0.0450920576370668,0.0441269085479197,-0.00872803412679326,0.0222847828506393,-0.00451154273681073,-0.000327473930795131,0.000531645289189233,-0.0662999265549823,-0.0198601469231932,0.0106496093675944,-0.043370838036793,0.0203471068046256,-0.0246864867159829,-0.00360430888880801,0.0414084022567979,-0.00863938596838647,-0.0106110105824515,0.0143202143584316,0.00595641528481821,-0.0399537489664308,0.00920648431079423,-0.0212934562610142,0.0457535588711038,0.0211408661489952,0.0238499730546528,0.02582817365864,-0.0230146441192871,-0.0118767999054596,0.0408776569478092,0.00122758596932989,0.00559802597261822,0.0238063742967116,0.0279043526233645,0.0288795711581815,0.00647255555099268,0.00729368040510937,-0.0374068728230394,0.0250570147258945,-0.000398096041831495,0.0635059931055589,-0.0331605997405421,0.0052833110181338,0.0164266497397031,0.0137436883922533,0.0292116667930437,0.0388130946023722,0.0110631232983301,-0.0239869616099666,-0.03234237181174,-0.00926228417349051,-0.0560845967992599,0.0424884371485326,-0.0111561624209554,-0.0240944503454337,0.0229480795742289,0.0241756234288108,-0.0908478931540247,0.00397932055774819,0.0369594405788666,-0.0485469203356829,0.050652191812276,0.0453491881424014,-0.000105104214100625,-0.000618448476099627,0.0330072959144044,-0.0409941283325027,0.0315067035923814,0.0123091556099857,0.00155308433954781,-0.0307179122400859,0.0423583773120711,-0.00100399017289563,-0.0556317545401514,-0.0238029999873005,-0.055790733270825,0.0697882078047309,0.0346675565547958,0.0470885827519872,0.123482631827268,-0.0388971761973359,-0.0577260649649024,-0.0119914042298176,-0.00667666547268061,0.0987258656994577,0.0560172203139658,0.108229505502205,-0.132104993314521,0.15400506153962,0.183939337075196,0.377174244761396,0.127856082913662,-0.224117137209685,-0.101009276035471,-0.114353020626264,-0.101707751143116,0.183466107285445,0.00212827921846423,-0.000698132371682517,0.0431836146183579,-0.0702005280552846,-0.0230565580824807,0.00169867209933399,0.0415145589506002,0.0306263491808978,-0.0452608138526331,-0.0300112412353383,-0.0397815383610775,0.0325826759769936,0.0859566444535256,0.078334002916645,-0.00808231941517758,-0.0293415524663254,-0.00599852472903052,-0.025116218793533,-0.00739064742279038,-0.0113571995225587,0.0173013397038255,0.00612363156286196,-0.0133320790355588,-0.0480030294618442,-0.0278776947238149,0.0315449005476416,0.0285075203790963,0.00570773066356394,0.0480187986221193,0.0542235967821795,0.0176049284017256,-0.0613246978940487,-0.0482878789432293,0.116898797965235,0.0148281453882237,0.0169114502343569,-0.033132155202429,0.0194833984631389,-0.00588923938098979,0.0627456063744123,-0.0163743486744317,-0.00901332355090888,0.0862470898856818,0.0793250718689295,-0.0264087010998046,0.0139207174458977,0.00373762623553991,-0.0177084145865128,0.00308561733373736,0.0227510799180421,-0.000816067905392919,-0.00967906576144067,0.00594196376701708,0.0375782927824061,0.00704902821934757,0.00389679308497736,-4.8079008136151e-05,4.42094329774124e-13,-3.33425152724399e-13,-3.47545851258834e-13,-9.60002166543959e-14
"SCount",0.0225193481001432,-0.0120317616310285,0.0207170967088736,-0.0517847846875162,-0.0656448863964457,-0.116395309267235,0.038329158015449,-0.0485743269342487,0.0117037792073179,0.0142343560181923,-0.00478750764788033,0.0776356496443877,-0.0501170742206864,-0.192763395617999,-0.000279253905438759,0.105693639427622,0.115812271307289,0.0321544166673201,0.0107782472255013,-0.0395398410064459,0.0803414983520366,-0.11605785286413,0.0120557664639337,-0.233538159879007,0.146686596719344,-0.0842868174709369,0.203024720058385,-0.0259272100415952,-0.0382636923270002,-0.0148306218165321,0.0175873116803475,-0.027167259334542,-0.0206382669680391,0.0164381759149695,0.00540837561595461,-0.0593722095382742,0.00500766356035974,-0.0784543631464021,-0.00604795692987134,-0.172564906110637,0.0890934085101826,-0.0331371591926957,-0.0511736577387622,0.0579144394141649,-0.00606274506618822,0.0861782527124597,0.0326986079569675,0.0947446514049276,0.0530046461327435,0.0283609168089282,0.0178910367754106,0.0612965397234871,0.00919891591115239,-0.0254908533151667,0.00160276286367499,0.0282189916681093,-0.0317110488455089,0.00690353519228466,0.00815061303072133,-0.00389448486937222,0.00727108576160287,0.00398154668004575,0.0183974148101704,-0.0199156425777355,-4.76598411117113e-05,-0.00363045932338172,-0.000690680645221076,-0.0042660985617658,0.00501351349981104,-2.02302739206149e-05,0.00141695377549777,0.0131709064971459,-0.0438285953948758,0.00331328763461539,0.00103975599694015,-0.0280695003984781,0.0359373764421468,0.0188513541104323,-0.0140370823143639,0.0334494910165128,0.0480150518556736,0.0170637623330369,0.0202232158863033,-0.0208434091827433,-0.0256451226941755,-0.0316892744914592,-0.0108191495089004,-0.017704701265204,-0.0456058733722496,-0.00146077041423904,-0.0154665814101145,0.0702327625893195,-0.00585318195779995,0.00489591548813533,-0.00912889223122202,0.00842623338380649,-0.00970825663445383,-0.000713630119285061,-0.0226150204137818,0.0277726922789188,0.0431328942856868,0.011484305633741,0.0548192706436625,-0.0416651539833063,0.025627886212609,0.0385144628050823,0.00813853141022643,0.00856970381202662,-0.0332659791325437,-0.00876457178840661,0.00917768273734811,0.0374768798208733,-0.000484781123481624,-0.0177540055401398,-0.0119319790965143,-0.0621519352259788,-0.0288434192230481,-0.0228421630074727,0.00837853872130871,-0.0370569774510811,0.0206210324228527,0.0661865298854706,-0.0104818437820863,0.0384360189583508,0.0153044362781496,-0.00424962889211177,-0.0199909207286714,-0.00592710497305243,-0.0210462748097536,-0.00109217659294021,0.00268448370562433,0.0138744834708262,0.0190388343230267,0.0286109207143465,-0.0233012508407633,-0.0117091015511849,0.0307089054315485,0.0202545637359724,0.0140412323523672,0.00624368976022546,0.0288731224605964,0.0185034373477372,-0.0474857552793856,0.0387029477801449,-0.0481690207893181,-0.00484526086912298,0.00808644799793846,0.0109956536090822,0.018409029506739,0.0415584221022597,0.0127546835157262,-0.0258241965850857,0.00873928910723218,-0.0506934564272261,-0.0219071485205464,-0.0228840610469629,0.0382430856089935,-0.00409673073430221,0.0268884133279174,-0.0141941793389079,-0.00876072357122905,0.00163713645384201,0.00760732540207473,0.0206511960801345,-0.0280539356614012,-0.00363692251001317,0.0150281166724244,-0.0302147066309324,-0.0182428528190543,-0.000355618870163136,0.011946439736643,0.0200808853891188,-0.014811943208896,-0.00100916478847027,0.0357877812647263,-0.0395355876733912,0.00741749818685481,0.0584501480063478,-0.0128569223940401,0.0473113368674554,-0.0167572055705572,-0.0234811442887306,0.0180562674894924,-0.0295527318796573,-0.00149750698378067,0.0444181216671589,-0.021469741873392,0.0203285621160143,0.0098249380105868,0.0117072294858602,-0.0509301920136064,0.0027567254897804,0.00407417882784507,-0.0347744424515431,-0.0112581728443605,0.0161410093968645,-0.0398534716869205,-0.00675052352147452,0.0130572554887644,0.0242079517164176,-0.0500937459315845,-0.0330138033488109,0.0176530888245676,-0.00232680112781104,0.0478350267618257,-0.00124882756703723,-0.0193753825031945,-0.0136768508124169,0.00928525559674885,-0.0642176601719019,-0.0153592013998484,0.0414938004671132,0.0318698609473861,-0.00630551367871011,-0.0686209804491927,0.0264630793099519,0.0275854791474548,0.0226867374899606,-0.0258299353401952,-0.000416913168696916,0.0235225591020341,0.0157618855389956,-0.0452343242307899,-0.00431908416145165,0.0191496892690009,-0.0422057542782521,-0.0200910060485675,-0.012564979518871,0.0266611962363542,-0.0864740627219384,-0.029698998539253,0.0481337616120747,0.045974905698583,-0.00025700600931539,0.187488193335167,-0.0504934589057672,-0.142500525499972,0.10485908149452,0.10161615462743,0.00982941955507438,-0.0815111411200679,0.125989757006193,0.252416558483047,0.047611370662001,-0.341110358804516,0.0380802701006942,-0.079482643189951,-0.222445568353766,0.175650112549681,-0.0679403143943526,-0.0288456531714832,-0.103399904917612,-0.0856968484952725,0.00177573640346485,0.0621620355258252,0.189474009553194,-0.0570158072599232,0.245716111501165,0.0578307896310607,-0.0704727771098613,-0.011380030624179,0.0333290457413621,-0.103343659724497,0.0138436436767161,0.0742018502329176,-0.0072224247139291,-0.0304828505631691,0.0404750185740875,0.102012938371439,-0.006197820024305,-0.00442563169781574,0.000667744963559466,6.8836032808167e-13,-2.1076768982839e-13,9.81041465310659e-13,-3.29398785934256e-13
